dataset_name,subsample_frac,seed,save_dir,model_name,distiller_name,binary_mapper_name,binary_mapper_bit,binary_mapper_depth,binary_mapper_frac,max_depth,max_features,max_rules,max_trees,pre_interaction,pre_max_features,post_interaction,post_max_features,size_interactions,n_epochs,gpu,use_cache,cat_mappings,task_type,save_dir_unique,teacher_avg_kfold_val_r2,distiller_avg_kfold_val_r2,teacher_kfold_val_r2,distiller_kfold_val_r2,teacher_r2_score_train_true,teacher_r2_score_val_true,distiller_r2_score_train_true,distiller_r2_score_val_true,distiller_r2_score_train_teacher,distiller_r2_score_val_teacher
abalone,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,gmm_binary_mapper,0,2,0.5,4,1.0,60,20,l0l2,0.5,l0l2,30,3,100,2,1,"{'Sex': {'F': 0, 'I': 1, 'M': 2}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/93e1b6ecb96c4bb9be8029ebd60a77dcce01b35d56e252ee6e67f6efc3aff88c,0.3926792594145448,0.42219901091196727,"[0.407860620687042, 0.3462861386687409, 0.4238910188878515]","[0.40679864716807723, 0.39767487738610596, 0.46212350818171855]",0.48037820703297596,0.36243551765997084,0.45081587157347136,0.4258250391980156,0.9370042301008358,0.8884345150644022
powerplant,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,dt_binary_mapper,0,2,0.5,4,1.0,50,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/9461826a538e7485d7e2ab8a0e5d2323e50593d365da070a85715f4ca181673c,0.9042245058646152,0.9038251641727371,"[0.9079919483976335, 0.8999429709787164, 0.9047385982174956]","[0.9078629104965988, 0.8995983622566674, 0.904014219764945]",0.9035201322179152,0.9056852497230335,0.905026115407691,0.9079412971066465,0.9975855310362872,0.9976378121913688
abalone,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,dt_binary_mapper,0,3,0.5,4,1.0,50,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'Sex': {'F': 0, 'I': 1, 'M': 2}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/94f148d3a60f59c2234fddc155ee7ec865a79d0bc92fc069fc9ec9b382ee2599,0.3866000893296771,0.3878857101993791,"[0.3706817114472024, 0.40004340485242673, 0.3890751516894022]","[0.3747858887844079, 0.3967713806495833, 0.3920998611641463]",0.4805509793876218,0.36975930669844526,0.44425483410473965,0.39617381706312227,0.9067865031317863,0.8665110940421095
ca_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,dt_binary_mapper,0,3,0.5,4,1.0,50,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/9527baa1ca801cf6d025fa7791e927e9918350a90f75f49b217e400344314efe,0.6497085317024447,0.6578017496236161,"[0.6505316489087498, 0.6510020814989612, 0.647591864699623]","[0.6650041693410165, 0.6490810507892446, 0.6593200287405873]",0.6716535742362753,0.6514794473596734,0.6778974382254341,0.6614924482450502,0.9535240794805673,0.9510818360668842
ca_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,dt_binary_mapper,0,2,0.5,4,1.0,60,20,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/9944c24fe12f567a4263cd045a34d1a067635b2a3e2d3f774df7c4283d059f2e,0.6134877348871867,0.6034973724225768,"[0.6144702760992632, 0.6053241637923745, 0.6206687647699225]","[0.6218927064414692, 0.5896706018650973, 0.5989288089611643]",0.6358684770145542,0.6110784550809293,0.6240079503639131,0.6066101783145417,0.942801037452728,0.9401492122516879
concrete,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,gmm_binary_mapper,0,3,0.5,4,1.0,50,20,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/9970f463811aabc2db2f1a2034c4d69e10b86b1bed9b49c2579f3ad75a439b7b,0.6212679361433004,0.5356038052365959,"[0.4660167980462194, 0.7614392959287207, 0.6363477144549612]","[0.3455176096886444, 0.6694953313029588, 0.5917984747181844]",0.8099092187498997,0.71055029035508,0.7528836711147249,0.7191525078499884,0.8827591745360411,0.7726840575864017
ca_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,dt_binary_mapper,0,2,0.5,4,1.0,50,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/9a250bd7bda9aaf7cc7442364085e9be7492462dd2aaef7ca9ef2d9071436496,0.5981644607428365,0.579005824738224,"[0.6142733806755785, 0.5978854784306693, 0.5823345231222616]","[0.601485236184347, 0.5629559707401837, 0.5725762672901417]",0.6255360209591045,0.6117683599338766,0.6232233254002144,0.6067504882495338,0.9607728841311327,0.9574911538534601
ca_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,dt_binary_mapper,0,2,0.5,4,1.0,60,20,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/9a781838766a46c4533d6559401c12e7777d6ced47fd7430f3c81110a42c593e,0.6041179681664252,0.6036375039393427,"[0.6144702760992632, 0.5967949621916206, 0.6010886662083914]","[0.6121161535082082, 0.596829011383134, 0.6019673469266857]",0.6362165794537731,0.6102522705546385,0.624762180359167,0.60456340858528,0.9552662516538009,0.954724690439075
concrete,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,dt_binary_mapper,0,2,0.5,4,1.0,50,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/9c3874f1327958fbb5bd67c09f3322040de63b3da3e5b5bcdcd38725418c2fba,0.6220522962330713,0.6389000102002343,"[0.7034489317929244, 0.5020716752541667, 0.660636281652123]","[0.7062852627534306, 0.5797257021841999, 0.6306890656630726]",0.8440955504516877,0.7172660923825276,0.8312059382184962,0.8029289873586365,0.9640942223683778,0.9074932513804512
ca_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,gmm_binary_mapper,0,2,0.5,4,1.0,50,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/9c79a213e4af103152eba147479c57075d4e724ee69a3e81aa1218b5454f005d,0.5929918419817971,0.5775901088418202,"[0.5643290194906974, 0.599129434917411, 0.6155170715372829]","[0.5579902838595265, 0.5799258441025055, 0.5948541985634284]",0.6221845793245748,0.6184790102328568,0.6041206091026886,0.6019378088532541,0.9547985052002765,0.9547027113214166
ca_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,gmm_binary_mapper,0,3,0.5,4,1.0,50,20,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/9e1b15d8d0fa2a3204de18a7b879845cb449161d37ac46ce7a9db7c4b8bfe3f8,0.6464631816486878,0.6221759622691896,"[0.6465890387782878, 0.6559181948326248, 0.6368823113351505]","[0.637376739709284, 0.617496701346111, 0.6116544457521738]",0.6604896638001049,0.6535415442400907,0.6093658585694346,0.6029531070987495,0.8935173653519104,0.887762084214508
airfoil,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,gmm_binary_mapper,0,3,0.5,4,1.0,50,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'chord-length': {'0.0254': 0, '0.0508': 1, '0.1016': 2, '0.1524': 3, '0.2286': 4, '0.3048': 5}, 'free-stream-velocity': {'31.7': 0, '39.6': 1, '55.5': 2, '71.3': 3}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/9eaa5b201f19f497b88686618f3d812c5c4668add751d70ddd25a35722952c61,0.48319514118968593,0.37007568056845636,"[0.4679460557449441, 0.6880585852386456, 0.29358078258546816]","[0.36280834017121855, 0.5283704033539647, 0.21904829818018567]",0.6818088462262588,0.6181014828132554,0.568179523132406,0.5562572043444475,0.7599367664698959,0.7202486221372746
parkinsons,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,dt_binary_mapper,0,3,0.5,4,1.0,50,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'sex': {'0': 0, '1': 1}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/9f2ab9cc6e2fa561e3d20f462076109d4274b6b65cbe43e03844154d7fb17a9f,0.3539949065051078,0.3626698512015561,"[0.28174714132895873, 0.414619117912277, 0.3656184602740876]","[0.2978385163371168, 0.4177955695551535, 0.37237546771239816]",0.4721852716883458,0.45953389049896065,0.4525503508420923,0.4582657671594028,0.9167534343680532,0.9011789484418569
abalone,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,dt_binary_mapper,0,3,0.5,4,1.0,60,20,l0l2,0.5,l0l2,30,3,100,2,1,"{'Sex': {'F': 0, 'I': 1, 'M': 2}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/a0751306fda06a0e549471451b6ccd9756bb4e411e3a4f86ed23cc31d450b499,0.350278136788775,0.3883587855483124,"[0.3725635450194267, 0.36885529143200535, 0.30941557391489294]","[0.3673997689113203, 0.3784181388619686, 0.4192584488716482]",0.4790366680024415,0.3827413929396911,0.4298729626915069,0.386148766750687,0.8805262316897542,0.8758490194398997
abalone,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,dt_binary_mapper,0,3,0.5,4,1.0,60,20,l0l2,0.5,l0l2,30,3,100,2,1,"{'Sex': {'F': 0, 'I': 1, 'M': 2}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/a24462a6db788622885ea8dc9c637e3a18d1cb0b133297ec9ce0d76a769cfbbf,0.36622429055043443,0.369299897648058,"[0.3725635450194267, 0.35476477308705523, 0.37134455354482143]","[0.36424757761761917, 0.36905802157757217, 0.37459409374898267]",0.4789530606046115,0.3865713560112428,0.4727100373748159,0.40285818047623634,0.9604131992579643,0.9179155764391425
parkinsons,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,gmm_binary_mapper,0,2,0.5,4,1.0,50,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'sex': {'0': 0, '1': 1}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/a2bc3918c0ad0d692241c086ac8cda96c2fef3d56b1c90ddd3e1fc9d486488c6,0.3519997518890108,0.3164462744902636,"[0.3864401423566851, 0.29479681913530276, 0.3747622941750446]","[0.29064081568580313, 0.3084021467437653, 0.35029586104122235]",0.36602569993201983,0.3518454890720685,0.33413844982946184,0.3366627137140239,0.7521912402737239,0.7170895276067706
powerplant,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,gmm_binary_mapper,0,3,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/a2bfe9bb592e0d25c716a109184fb48110ebc17b893ecde020038a07bfaf4af9,0.9190885152324036,0.9144476610212658,"[0.9238862909014712, 0.9135762532471142, 0.9198030015486253]","[0.9210418382779992, 0.9037617347478101, 0.9185394100379886]",0.9210914095734948,0.9230214209309644,0.9197592940103674,0.9220784532928752,0.9966062830641647,0.9963693576623066
parkinsons,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,gmm_binary_mapper,0,3,0.5,4,1.0,60,20,l0l2,0.5,l0l2,30,3,100,2,1,"{'sex': {'0': 0, '1': 1}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/a36a8056100569786bc04ac1c0c2bafc8389af450e782f3457f96784af5b59a1,0.41084944488477965,0.29015788630830636,"[0.4288223563517375, 0.38704828544077996, 0.41667769286182144]","[0.3082919203004919, 0.2911083271809237, 0.2710734114435035]",0.4755842872963737,0.39136876757050487,0.42484239520091216,0.39731139766364076,0.7317117460615055,0.6871823723215494
ca_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,gmm_binary_mapper,0,2,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/a4adf721c2bd4e4c6b115a03064b3b5c94a4d06a945b175e15f9b974f089a2bb,0.6014213306046817,0.5972238427444263,"[0.5684484887630625, 0.6143656438944434, 0.6214498591565394]","[0.5733402439090041, 0.6046234302392245, 0.6137078540850506]",0.611211840999029,0.6003991622840941,0.6044171667227995,0.6013659490959611,0.9446923577327604,0.9446194214325215
parkinsons,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,gmm_binary_mapper,0,3,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'sex': {'0': 0, '1': 1}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/a7266497c3d7777ec08118337da649f64dfafffed1d3cb7f9a299d587051d7da,0.41084944488477965,0.29015788630830636,"[0.4288223563517375, 0.38704828544077996, 0.41667769286182144]","[0.3082919203004919, 0.2911083271809237, 0.2710734114435035]",0.4755842872963737,0.39136876757050487,0.42484239520091216,0.39731139766364076,0.7317117460615055,0.6871823723215494
parkinsons,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,gmm_binary_mapper,0,3,0.5,4,1.0,50,20,l0l2,0.5,l0l2,30,3,100,2,1,"{'sex': {'0': 0, '1': 1}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/a75cb768b41ca697dd3e29526d9e947e01c117b0e373d12f3cce99224166d6ad,0.39191668174756034,0.25876836582678253,"[0.3764548665413593, 0.3675560363885785, 0.43173914231274324]","[0.2476855003319286, 0.23404760562494253, 0.29457199152347646]",0.46503918577385017,0.40056610510448354,0.3687378617264597,0.34613027902583426,0.6757262017938994,0.6479394394581497
airfoil,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,gmm_binary_mapper,0,3,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'chord-length': {'0.0254': 0, '0.0508': 1, '0.1016': 2, '0.1524': 3, '0.2286': 4, '0.3048': 5}, 'free-stream-velocity': {'31.7': 0, '39.6': 1, '55.5': 2, '71.3': 3}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/a7856fb57fab85b6df57c7d1dd20e022228457ce299e6fa6fe7976920234b300,0.5012798602594799,0.44111746432122106,"[0.5050152461627628, 0.6568794162006445, 0.34194491841503216]","[0.3719664249191975, 0.5044136705917013, 0.44697229745276457]",0.702733394653592,0.6231738808087028,0.5421447804670327,0.5345032487622934,0.7451751068916121,0.7435397905961965
cpu_act,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,dt_binary_mapper,0,3,0.5,4,1.0,50,20,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/aa557b92fa69523576fb0109ace4d29c2ade7699262746a8cfd9a57d98baa38b,0.8857347117201243,0.9221017628590052,"[0.9465503773062827, 0.895847600888106, 0.8148061569659839]","[0.9258867990571246, 0.9295115719769977, 0.9109069175428937]",0.8801594601243005,0.809685711937419,0.9110720423123461,0.9000824715746979,0.92855399164483,0.8843913877746227
airfoil,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,gmm_binary_mapper,0,2,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'chord-length': {'0.0254': 0, '0.0508': 1, '0.1016': 2, '0.1524': 3, '0.2286': 4, '0.3048': 5}, 'free-stream-velocity': {'31.7': 0, '39.6': 1, '55.5': 2, '71.3': 3}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/aa6477d42845617833924b8e66689ac04c986b82977e4cac47f758e79d309135,0.5896235697336946,0.5313197164704192,"[0.48945836280077926, 0.657910534716481, 0.6215018116838233]","[0.4579476286373151, 0.5781001712896907, 0.5579113494842518]",0.7591290575997077,0.6807743655513752,0.6645300341439158,0.5722975318027668,0.8479945106538229,0.8434146987643669
abalone,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,dt_binary_mapper,0,2,0.5,4,1.0,50,20,l0l2,0.5,l0l2,30,3,100,2,1,"{'Sex': {'F': 0, 'I': 1, 'M': 2}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/aad443b76650c1c423f590d30370f0e110c3a2b0e84000048de3a0d9d32ab401,0.3628214946386306,0.3893390499214608,"[0.31003211809548614, 0.3923802256788863, 0.38605214014151945]","[0.3568864869257251, 0.39785423742342185, 0.41327642541523535]",0.44120883435162783,0.38547456184076934,0.421669302222656,0.3924838383357776,0.9528840217811987,0.9433367787506343
concrete,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,gmm_binary_mapper,0,2,0.5,4,1.0,60,20,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/abed9fa8893bdb5dcf6adc9f405c05e3567434f24397e70bc9f1032c8cf41520,0.6660245905913879,0.637593407085189,"[0.5354857180720527, 0.751192255653665, 0.711395798048446]","[0.5371070946866958, 0.7113306678275989, 0.6643424587412721]",0.691133214098465,0.6309798293406017,0.5872066638797793,0.6389166177469517,0.8429176969297745,0.878136844669103
airfoil,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,dt_binary_mapper,0,2,0.5,4,1.0,50,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'chord-length': {'0.0254': 0, '0.0508': 1, '0.1016': 2, '0.1524': 3, '0.2286': 4, '0.3048': 5}, 'free-stream-velocity': {'31.7': 0, '39.6': 1, '55.5': 2, '71.3': 3}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/add02017e06f711a36b2da174ae911d50dbf9baad2aa775f3a496c2e95d3b56e,0.5591530558701325,0.48843825493450543,"[0.40789721084434094, 0.63225732089117, 0.6373046358748866]","[0.4590419001318461, 0.5708563517825666, 0.43541651288910355]",0.7080544666290907,0.6566379283612334,0.6217438824257127,0.5788574360396238,0.8290433382858817,0.7633590878560625
abalone,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,gmm_binary_mapper,0,3,0.5,4,1.0,50,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'Sex': {'F': 0, 'I': 1, 'M': 2}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/adfdd166c959c6eaf3dede2382feadfbf0ebe34f98ed5832c5cae9e6cbd987e4,0.4010128101141423,0.42520688284739655,"[0.41559221251590706, 0.374014120697179, 0.4134320971293408]","[0.4389414473453036, 0.4051407604198429, 0.4315384407770433]",0.5138458719417831,0.38469653266887394,0.4854543104913135,0.41171404504589115,0.9109456207981109,0.8067619957307639
miami_housing,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,dt_binary_mapper,0,3,0.5,4,1.0,50,20,l0l2,0.5,l0l2,30,3,100,2,1,"{'avno60plus': {'0.0': 0, '1.0': 1}, 'month_sold': {'1.0': 0, '2.0': 1, '3.0': 2, '4.0': 3, '5.0': 4, '6.0': 5, '7.0': 6, '8.0': 7, '9.0': 8, '10.0': 9, '11.0': 10, '12.0': 11}, 'structure_quality': {'1.0': 0, '2.0': 1, '3.0': 2, '4.0': 3, '5.0': 4}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/ae9c2c6da85abb133896dfb187a541221b42ed86be700f5d2a6600a1638ba7c1,0.6869871826560848,0.6509937807348292,"[0.656863359258204, 0.6733449760697984, 0.7307532126402518]","[0.6354482854344123, 0.661657938331704, 0.6558751184383711]",0.7701000909541451,0.7397757498072828,0.6890752937990509,0.6662423653136649,0.8174671495049135,0.7810926028065774
parkinsons,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,figs,dt_binary_mapper,0,2,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,"{'sex': {'0': 0, '1': 1}}",regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/af9aedf3118e52bbdce870c69ed4bc6db3835e786956e4b7254a1a1499da7f1a,0.32634690342915396,0.3089608492692144,"[0.2998439598386964, 0.3350183206235292, 0.3441784298252363]","[0.28968403350404726, 0.3003487770544736, 0.33684973724912237]",0.40796356591932414,0.34107723249891897,0.34009292390309287,0.31052351353234675,0.8237353226578199,0.7921890883428582
powerplant,0.25,0,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs,figs,ft_distill,dt_binary_mapper,0,2,0.5,4,1.0,60,30,l0l2,0.5,l0l2,30,3,100,2,1,{},regression,/home/mattyshen/interpretableDistillation/results/06_cv_bm_train_distill_model/figs/b3de1c1454dde8c05e0d8872ea788b7697546b58898003d08734e9bf851c0cbd,0.9044897141173701,0.9033455986437747,"[0.9093872460924821, 0.9020429363699771, 0.9020389598896513]","[0.908696375298387, 0.898751690159587, 0.9025887304733502]",0.9103764531042374,0.9099983425831977,0.9065043103157886,0.9081511188207857,0.9957182602806645,0.994597857611375
